Date,daily_return,equity,peak,drawdown,trading_cost
2023-07-22,0.0,9945.186744703204,10145.503576034525,-0.01974439512342252,0.0
2023-07-23,0.0,9945.186744703204,10145.503576034525,-0.01974439512342252,0.0
2023-07-24,0.0027905938382119504,9972.93972155284,10145.503576034525,-0.01700889987258114,0.00012
2023-07-25,0.0030195306464888753,10003.053318677656,10145.503576034525,-0.014040728120520596,0.00012
2023-07-26,-0.0065640877059484235,9937.392399366578,10145.503576034525,-0.0205126512556304,0.0
2023-07-27,0.002037034391160947,9957.635209442547,10145.503576034525,-0.01851740184053119,0.00015000000000000001
2023-07-28,0.005061513022707254,10008.035909730508,10145.503576034525,-0.013549614888386685,0.0
2023-07-29,-7.500000000000001e-05,10007.285307037277,10145.503576034525,-0.013623598667270143,7.500000000000001e-05
2023-07-30,-0.0006208236618315016,10001.072547527969,10145.503576034525,-0.014235964476689733,7.500000000000001e-05
2023-07-31,0.0005525092686252953,10006.598232806673,10145.503576034525,-0.01369132071038559,0.0
2023-08-01,0.00030355670762386203,10009.63580282074,10145.503576034525,-0.013391920094999454,0.00022499999999999997
2023-08-02,-0.012974204488937201,9879.768741055157,10145.503576034525,-0.02619237507412453,0.00030000000000000003
2023-08-03,-0.0022861472265706616,9857.182135148634,10145.503576034525,-0.028418642675062222,0.00030000000000000003
2023-08-04,-9.224369665275495e-05,9856.272872229909,10145.503576034525,-0.028508264931060734,0.00015000000000000001
2023-08-05,0.0,9856.272872229909,10145.503576034525,-0.028508264931060734,0.0
2023-08-06,0.0,9856.272872229909,10145.503576034525,-0.028508264931060734,0.0
2023-08-07,-0.0035457839234971054,9821.324658333955,10145.503576034525,-0.031952964707078535,0.0009750000000000001
2023-08-08,0.00042592825936975376,9825.507838050384,10145.503576034525,-0.03154064611834828,0.00022500000000000005
2023-08-09,-0.0008219630807836021,9817.431633357557,10145.503576034525,-0.03233668395247846,0.000375
2023-08-10,0.001848193981424251,9835.576151415375,10145.503576034525,-0.030548254435714184,0.0
2023-08-11,-0.003411282626455372,9802.02422136887,10145.503576034525,-0.033855328332544676,0.000375
2023-08-12,0.00010986815582274543,9803.101151693403,10145.503576034525,-0.03374917979921055,0.0
2023-08-13,-0.0009385141996878477,9793.900802061562,10145.503576034525,-0.034656019914429015,0.00022499999999999997
2023-08-14,-0.00022499999999999997,9791.6971743811,10145.503576034525,-0.03487322230994816,0.00022499999999999997
2023-08-15,-0.001674636256666414,9775.299643278582,10145.503576034525,-0.03648945860414765,0.00022499999999999997
2023-08-16,0.0,9775.299643278582,10145.503576034525,-0.03648945860414765,0.0
2023-08-17,0.0,9775.299643278582,10145.503576034525,-0.03648945860414765,0.0
2023-08-18,0.0,9775.299643278582,10145.503576034525,-0.03648945860414765,0.0
2023-08-19,0.0,9775.299643278582,10145.503576034525,-0.03648945860414765,0.0
2023-08-20,0.0,9775.299643278582,10145.503576034525,-0.03648945860414765,0.0
2023-08-21,-0.00015000000000000001,9773.833348332091,10145.503576034525,-0.03663398518535688,0.00015000000000000001
2023-08-22,-0.002765772110397491,9746.8011526456,10145.503576034525,-0.03929843604123617,0.0
2023-08-23,0.0027507316052514533,9773.611986626283,10145.503576034525,-0.036655803886040284,0.00042000000000000007
2023-08-24,-0.007465627417659747,9700.645841009358,10145.503576034525,-0.04384777272919205,0.000495
2023-08-25,-0.0023610958100947895,9677.741686758938,10145.503576034525,-0.046105339746813856,0.00057
2023-08-26,0.0,9677.741686758938,10145.503576034525,-0.046105339746813856,0.0
2023-08-27,-4.618769996997882e-06,9677.696987495996,10145.503576034525,-0.0461097455668511,4.618769996997882e-06
2023-08-28,0.0014932356603527953,9692.148069747813,10145.503576034525,-0.044685362622868596,0.0003046187699969979
2023-08-29,0.018474063506687018,9871.20142870455,10145.503576034525,-0.027036819343095653,0.0006569469026548671
2023-08-30,-0.001673158751373622,9854.68534164754,10145.503576034525,-0.028664741203575983,0.00013274336283185815
2023-08-31,-0.0017633382977098242,9837.308197572735,10145.503576034525,-0.0303775338653276,0.0007444444444444445
2023-09-01,-0.0006877393480087131,9830.542693646774,10145.503576034525,-0.031044381388001807,0.000945
2023-09-02,0.0002887359200894309,9833.381124436402,10145.503576034525,-0.030764609095936035,0.00022499999999999997
2023-09-03,0.0,9833.381124436402,10145.503576034525,-0.030764609095936035,0.0
2023-09-04,-0.0009181963925655567,9824.352149361222,10145.503576034525,-0.03165455753541102,0.00015000000000000001
2023-09-05,0.005582057335103552,9879.192246339204,10145.503576034525,-0.026249197755387477,0.00030000000000000003
2023-09-06,-0.009878563387361075,9781.600019517817,10145.503576034525,-0.03586845677885453,0.00030000000000000003
2023-09-07,-0.004811931370869698,9734.531631526599,10145.503576034525,-0.04050779159732543,0.00030000000000000003
2023-09-08,-8.660751886125121e-05,9733.688547894717,10145.503576034525,-0.04059089083686185,0.0004500000000000001
2023-09-09,0.0,9733.688547894717,10145.503576034525,-0.04059089083686185,0.0
2023-09-10,0.0,9733.688547894717,10145.503576034525,-0.04059089083686185,0.0
2023-09-11,0.008057187143485692,9812.11469812151,10145.503576034525,-0.03286075209716932,0.0
2023-09-12,-0.0023819490680266854,9788.742740660948,10145.503576034525,-0.03516442852736357,0.0
2023-09-13,0.001867241864839623,9807.020690910455,10145.503576034525,-0.03336284715562343,0.00015000000000000001
2023-09-14,0.009616092191077152,9901.32590599405,10145.503576034525,-0.024067575178551626,7.500000000000002e-05
2023-09-15,-0.0026025626123473504,9875.557085378443,10145.503576034525,-0.026607500419569496,0.0
2023-09-16,-0.00034736730779922335,9872.126639700677,10145.503576034525,-0.026945625151580832,0.0
2023-09-17,-0.0007177655965885846,9865.040766833536,10145.503576034525,-0.027644050105456786,7.500000000000002e-05
2023-09-18,-0.0029727445198688713,9835.714520955647,10145.503576034525,-0.030534615926867792,0.00022500000000000005
2023-09-19,-3.83574188918093e-05,9835.337248333666,10145.503576034525,-0.03057180211670585,0.00030000000000000003
2023-09-20,0.0005345883136415544,9840.595104687349,10145.503576034525,-0.030053557131202835,0.00030000000000000003
2023-09-21,-0.012208715152036783,9720.454082127693,10145.503576034525,-0.041895356964919306,0.000495
2023-09-22,0.0024278983622554296,9744.05435667407,10145.503576034525,-0.03956917627122514,0.00012
2023-09-23,1.5615237665533855e-05,9744.206512398676,10145.503576034525,-0.03955417891565127,0.0
2023-09-24,-0.001231000904571078,9732.211385367586,10145.503576034525,-0.04073648859019763,0.0
2023-09-25,-5.150272138948574e-05,9731.7101499961,10145.503576034525,-0.0407858932715649,0.00012
2023-09-26,-0.0021831548004678843,9710.464320265375,10145.503576034525,-0.04288000615334564,0.0004500000000000001
2023-09-27,-0.001020365412554372,9700.556098333132,10145.503576034525,-0.043856618290731064,0.000225
2023-09-28,0.0033981568892785577,9733.520109868516,10145.503576034525,-0.040607493071037615,0.0
2023-09-29,-7.190193727060745e-05,9732.820250916155,10145.503576034525,-0.04067647525088869,0.00015000000000000001
2023-09-30,0.0003669000674152766,9736.391223322356,10145.503576034525,-0.04032449938498517,0.0
2023-10-01,0.005691920741548738,9791.809990474218,10145.503576034525,-0.03486210249787847,0.0
2023-10-02,0.0005512402718130089,9797.20763047491,10145.503576034525,-0.03433007962092216,0.0
2023-10-03,-0.003238272584161889,9765.4816016038,10145.503576034525,-0.0374571820494356,0.0
2023-10-04,0.0014166765710057685,9779.31613059338,10145.503576034525,-0.03609357019065507,0.00012
2023-10-05,-0.002258345601324807,9757.231055025892,10145.503576034525,-0.038270404036503614,0.00030000000000000003
2023-10-06,0.003688881945526261,9793.224328503105,10145.503576034525,-0.03472269709347553,0.00030000000000000003
2023-10-07,-0.0003638701227548307,9789.660866764527,10145.503576034525,-0.03507393266417669,7.500000000000002e-05
2023-10-08,4.4737424907337345e-05,9790.09883098242,10145.503576034525,-0.035030764356698274,0.0
2023-10-09,-0.0013522798446049477,9776.859877656592,10145.503576034525,-0.03633567280472261,0.00015000000000000001
2023-10-10,-0.0015475250033695686,9761.729942541479,10145.503576034525,-0.03782696744591252,0.0009750000000000001
2023-10-11,-0.00505285450609052,9712.405341414069,10145.503576034525,-0.04268868778909218,0.00015000000000000001
2023-10-12,0.0033645945657919123,9745.08364764656,10145.503576034525,-0.03946772335025628,0.000525
2023-10-13,-0.003960176882882309,9706.491392663396,10145.503576034525,-0.043271601067506715,0.000675
2023-10-14,-0.000489243205947142,9701.74255769595,10145.503576034525,-0.04373967393662126,0.000495
2023-10-15,0.0,9701.74255769595,10145.503576034525,-0.04373967393662126,0.0
2023-10-16,0.0038451058864763417,9739.046785113625,10145.503576034525,-0.040062751727871104,0.00030000000000000003
2023-10-17,-0.005424047509841734,9686.221732650598,10145.503576034525,-0.04526949696896587,0.0
2023-10-18,-0.005998659836613907,9628.11738337441,10145.503576034525,-0.05099660049228827,0.00015000000000000001
2023-10-19,-0.00038268015200904043,9624.43289395058,10145.503576034525,-0.05135976525746899,0.00015000000000000001
2023-10-20,-0.004280210525490757,9583.238294976014,10145.503576034525,-0.05542014517511795,0.00075
2023-10-21,0.0015486120875466188,9598.07901363745,10145.503576034525,-0.05395735739428331,0.0
2023-10-22,0.001146028144589839,9609.078682321076,10145.503576034525,-0.05287316589987501,0.0
2023-10-23,0.010879546660231946,9713.621102207231,10145.503576034525,-0.042568855315124776,0.0
2023-10-24,0.004226440770883837,9754.675146466518,10145.503576034525,-0.038522329289914614,0.0
2023-10-25,0.007013235975955201,9823.086985137472,10145.503576034525,-0.03177925949961302,0.0
2023-10-26,-0.0042763385879750595,9781.080139209893,10145.503576034525,-0.03591969921389271,0.0
2023-10-27,-0.0008948247692735997,9772.327786431077,10145.503576034525,-0.0367823821466049,0.0
2023-10-28,0.0004338908031305321,9776.567909582785,10145.503576034525,-0.03636445088080509,0.0
2023-10-29,0.002037754031986149,9796.490150259526,10145.503576034525,-0.034400798655222165,0.0
2023-10-30,0.0033190100143430826,9829.00479917365,10145.503576034525,-0.031195965236117118,0.0
2023-10-31,0.0005860855559211562,9834.765436915526,10145.503576034525,-0.030628163184823864,0.0
2023-11-01,0.004086486100392894,9874.955069174104,10145.503576034525,-0.02666683864756647,0.0
2023-11-02,-0.0034821437508118502,9840.569056090433,10145.503576034525,-0.030056124632827697,0.0010380530973451328
2023-11-03,0.0006846286409322052,9847.306191509302,10145.503576034525,-0.02939207327565463,0.00036823008849557517
2023-11-04,0.0015367180454882333,9862.43872463324,10145.503576034525,-0.027900522559563656,0.00015
2023-11-05,0.0009928447780671258,9872.23059542,10145.503576034525,-0.026935378669625032,0.0
2023-11-06,0.0031810909489106472,9903.635058812652,10145.503576034525,-0.023839971610005617,0.00015
2023-11-07,0.009756987413937806,10000.264701433718,10145.503576034525,-0.01431559049901543,0.0
2023-11-08,0.002547908610239156,10025.744461971171,10145.503576034525,-0.011804156705069402,0.00015000000000000001
2023-11-09,0.007291743027186573,10098.849614244104,10145.503576034525,-0.004598486555228987,0.0008250000000000001
2023-11-10,0.00947369564596588,10194.52304186383,10194.52304186383,0.0,0.000675
2023-11-11,-0.0010867620238810159,10183.444021370351,10194.52304186383,-0.0010867620238811382,0.0
2023-11-12,-0.0004874367560879887,10178.48023645077,10194.52304186383,-0.0015736690522135666,0.0
2023-11-13,0.0018959500518361868,10197.778126582683,10197.778126582683,0.0,0.0
2023-11-14,0.004173033193591551,10240.333793205797,10240.333793205797,0.0,0.0
2023-11-15,0.01307282160051261,10374.203850014077,10374.203850014077,0.0,0.0
2023-11-16,-0.008046560659801616,10290.727189437792,10374.203850014077,-0.008046560659801583,0.0
2023-11-17,0.0009940231902102457,10300.95641090822,10374.203850014077,-0.007060535937488566,0.0
2023-11-18,2.1094608746918815e-05,10301.173705553425,10374.203850014077,-0.007039590267985063,0.0
2023-11-19,0.0035044427886788067,10337.27357946078,10374.203850014077,-0.0035598173206561334,0.0
2023-11-20,0.005758176042495017,10396.797420530746,10396.797420530746,0.0,0.0
2023-11-21,-0.0095497139340608,10297.510979334296,10396.797420530746,-0.009549713934060788,0.00036823008849557517
2023-11-22,0.00874874945050819,10387.60132285635,10396.797420530746,-0.0008845125380856356,0.0
2023-11-23,-0.0037486695468799346,10348.66163811223,10396.797420530746,-0.004629866339750155,0.000518362831858407
2023-11-24,-0.005159889355097696,10295.263689086225,10396.797420530746,-0.009765866096805964,0.00034500000000000004
2023-11-25,0.00029311199744880273,10298.281354390396,10396.797420530746,-0.009475616591875569,0.0
2023-11-26,-0.0013311355081638385,10284.572946406504,10396.797420530746,-0.010794138770332196,0.0
2023-11-27,-0.002701876140065889,10256.785304151843,10396.797420530746,-0.013466850484401882,0.0006000000000000001
2023-11-28,0.003958797650706577,10297.38984171772,10396.797420530746,-0.009561365369755381,0.0006750000000000001
2023-11-29,-0.002727779604894746,10269.300831723833,10396.797420530746,-0.012263063677199537,0.0004500000000000001
2023-11-30,-0.0012344381312471917,10256.624015195905,10396.797420530746,-0.013482363815037646,0.0004500000000000001
2023-12-01,0.00344459539291236,10291.953935025482,10396.797420530746,-0.010084209710408243,0.00032752427184466
2023-12-02,0.0038036836883097317,10331.101272328973,10396.797420530746,-0.006318883166083533,0.0
2023-12-03,0.0017199256684010612,10348.869998590102,10396.797420530746,-0.004609825507035481,0.0
2023-12-04,0.000945296636677066,10358.652750593175,10396.797420530746,-0.0036688865229060896,0.00029927184466019394
2023-12-05,0.00922609637281291,10454.222679162653,10454.222679162653,0.0,0.00012
2023-12-06,-0.0005620147992793308,10448.347251302,10454.222679162653,-0.00056201479927942,0.000675
2023-12-07,0.0033276169019761347,10483.115348213149,10483.115348213149,0.0,0.000675
2023-12-08,0.004459851195009272,10529.868482726297,10529.868482726297,0.0,0.00018626213592232984
2023-12-09,-0.0013298776679541652,10515.865045784625,10529.868482726297,-0.0013298776679541158,0.0
2023-12-10,0.00028240112156841294,10518.834737867817,10529.868482726297,-0.0010478521053306489,0.0
2023-12-11,-0.013851870678315958,10373.129199392295,10529.868482726297,-0.014885208071793499,0.00039815533980582505
2023-12-12,0.0012241076783658814,10385.827026493953,10529.868482726297,-0.013679321490922325,0.00042000000000000007
2023-12-13,0.009064491397183324,10479.969266228241,10529.868482726297,-0.004738826185712863,0.00012
2023-12-14,0.0005920736486951165,10486.17417986991,10529.868482726297,-0.004149558271128062,0.00015000000000000001
2023-12-15,0.00024846468905587274,10488.779623876895,10529.868482726297,-0.0039021246007778787,7.500000000000002e-05
2023-12-16,0.0006651905687793864,10495.756661160705,10529.868482726297,-0.0032395296884809577,7.500000000000002e-05
2023-12-17,-0.003003603461220732,10464.231570125112,10529.868482726297,-0.006233402887116712,0.00044999999999999993
2023-12-18,0.002517312025156382,10490.57330609061,10529.868482726297,-0.003731782282005658,0.00048371681415929193
2023-12-19,-0.0015903665789541305,10473.889448910533,10529.868482726297,-0.005316213959138616,0.00036823008849557506
2023-12-20,-0.0050026350928093965,10421.492401995207,10529.868482726297,-0.01029225397343525,0.00040689320388349485
2023-12-21,0.003179119305220141,10454.623569679596,10529.868482726297,-0.007145854971516208,0.00026548672566371705
2023-12-22,0.0001999458630352917,10456.713928411944,10529.868482726297,-0.006947337892620364,0.00026548672566371667
2023-12-23,-0.0009347930306569968,10446.939065108092,10529.868482726297,-0.007875636600233493,0.0
2023-12-24,-0.002508765136028353,10420.730148603336,10529.868482726297,-0.010364643613735236,0.0002568932038834951
2023-12-25,-0.0006,10414.477710514175,10529.868482726297,-0.010958424827566926,0.0006
2023-12-26,-0.001629086898502346,10397.51162132123,10529.868482726297,-0.012569659499754637,0.00019500000000000002
2023-12-27,0.001771648946037615,10415.932361826557,10529.868482726297,-0.010820279577721803,0.0005817961165048545
2023-12-28,-0.0009058153823094365,10406.49745007212,10529.868482726297,-0.011716293784348797,0.0003275242718446602
2023-12-29,-0.004815569082140541,10356.38424269818,10529.868482726297,-0.01647544224438413,0.00042000000000000007
2023-12-30,-0.00021271680500513073,10354.18126573067,10529.868482726297,-0.016684654445953795,0.00015
2023-12-31,-0.0001919794396869623,10352.193475812857,10529.868482726297,-0.016873430775028786,0.0
2024-01-01,0.0014123216317883439,10366.814102595205,10529.868482726297,-0.015484939854526591,0.00015
2024-01-02,9.726842036810086e-05,10367.822466227215,10529.868482726297,-0.015389177629797524,0.00030000000000000003
2024-01-03,-0.015858630135160187,10203.403004428314,10529.868482726297,-0.03100375648884246,0.0009
2024-01-04,0.004326646414748269,10247.549521455654,10529.868482726297,-0.0268112523659505,0.0
2024-01-05,-0.0007871829455962623,10239.482825238212,10529.868482726297,-0.027577329950934093,0.00022500000000000005
2024-01-06,-0.00039285951051712956,10235.460147027541,10529.868482726297,-0.027959355445105305,0.0
2024-01-07,-4.440830008077823e-05,10235.005607641868,10529.868482726297,-0.028002522117739348,0.0
2024-01-08,0.012888301202583895,10366.917442723292,10529.868482726297,-0.015475125854640837,0.00022500000000000005
2024-01-09,0.00015016311875455744,10368.47417137836,10529.868482726297,-0.015327286529047801,0.000675
2024-01-10,0.010387291218178628,10476.174532084633,10529.868482726297,-0.005099204299630733,0.0
2024-01-11,-0.000687481477975118,10468.97235613379,10529.868482726297,-0.005783180169097402,0.000675
2024-01-12,-0.008549164006514294,10379.47139448154,10529.868482726297,-0.014282902819866772,0.0003129648262236537
2024-01-13,0.0008726246527914872,10388.528777103307,10529.868482726297,-0.013422741780189429,0.0001370351737763463
2024-01-14,-0.0019864382395943236,10367.892606287343,10529.868482726297,-0.01538251657223133,0.0
2024-01-15,0.0009538129314969532,10377.781636327592,10529.868482726297,-0.014443375683959925,0.000225
2024-01-16,0.005591670322919609,10435.810769921183,10529.868482726297,-0.008932467956215273,0.000225
2024-01-17,-0.0033938767312112874,10400.392914577822,10529.868482726297,-0.012296028992277774,0.0
2024-01-18,0.001958031274301381,10420.757209169587,10529.868482726297,-0.01036207372729303,0.00015000000000000001
2024-01-19,0.008821155093950987,10512.680324708079,10529.868482726297,-0.0016323240927855753,0.000375
2024-01-20,-0.000399870505544786,10508.476613912007,10529.868482726297,-0.0020315418800701535,0.0
2024-01-21,-0.00029945406580284554,10505.329807864577,10529.868482726297,-0.0023303875923972317,0.0
2024-01-22,0.0011555829899242034,10517.469588294089,10529.868482726297,-0.0011774975587347525,0.0
2024-01-23,0.0011155435901161414,10529.202284077552,10529.868482726297,-6.326751847263168e-05,0.0
2024-01-24,0.004677629175048511,10578.45398787154,10578.45398787154,0.0,7.500000000000001e-05
2024-01-25,0.002121056953681688,10600.891491261717,10600.891491261717,0.0,0.0
2024-01-26,-0.0016078680339478902,10583.846656701568,10600.891491261717,-0.0016078680339478568,0.0
2024-01-27,-0.00015000000000000001,10582.259079703063,10600.891491261717,-0.0017576268537426998,0.00015000000000000001
2024-01-28,-0.00010286021406522572,10581.17058626883,10600.891491261717,-0.0018603062779335433,0.0
2024-01-29,0.007049589960870873,10655.763500208055,10655.763500208055,0.0,0.0
2024-01-30,0.00019784718091900609,10657.871712977112,10657.871712977112,0.0,0.000225
2024-01-31,-0.011120251506430635,10539.353499005534,10657.871712977112,-0.01112025150643059,0.0
2024-02-01,0.005412508260303313,10596.39783687716,10657.871712977112,-0.005767931699262263,0.00015000000000000001
2024-02-02,0.00896451516484102,10691.389405978533,10691.389405978533,0.0,0.00030000000000000003
2024-02-03,-0.0004483191972350809,10686.596250862716,10691.389405978533,-0.00044831919723509195,0.0
2024-02-04,-0.0008587117716468585,10677.419544863262,10691.389405978533,-0.0013066459919099938,0.0
2024-02-05,0.007313907087698959,10755.513199350773,10755.513199350773,0.0,7.500000000000002e-05
2024-02-06,0.0003162696165239117,10758.91484138585,10758.91484138585,0.0,0.0
2024-02-07,0.009909277804069194,10865.527917419466,10865.527917419466,0.0,0.0
2024-02-08,0.0014724648078074045,10881.527024896115,10881.527024896115,0.0,0.0
2024-02-09,0.010714326838496963,10998.115261942792,10998.115261942792,0.0,0.0
2024-02-10,0.0015993129618657727,11015.70469023731,11015.70469023731,0.0,0.0
2024-02-11,0.001128578029974525,11028.1367725354,11028.1367725354,0.0,0.0
2024-02-12,0.008585079955974092,11122.814208493035,11122.814208493035,0.0,0.000225
2024-02-13,-0.008701749894581966,11026.026261126826,11122.814208493035,-0.008701749894581945,0.0
2024-02-14,0.013125041009589666,11170.743307976927,11170.743307976927,0.0,0.0
2024-02-15,-5.5138062041256396e-05,11170.127374839365,11170.743307976927,-5.513806204127114e-05,0.00057
2024-02-16,0.001043330203907168,11181.781506111027,11181.781506111027,0.0,0.0
2024-02-17,-0.0012567401086023774,11167.72891280667,11181.781506111027,-0.0012567401086023278,0.0
2024-02-18,0.0024420656468289053,11195.001239937732,11195.001239937732,0.0,0.0
2024-02-19,7.82821469130279e-05,11195.877608669487,11195.877608669487,0.0,0.00030000000000000003
2024-02-20,-0.0103082659613441,11080.467524608664,11195.877608669487,-0.010308265961344154,0.000675
2024-02-21,-0.004794435799370644,11027.342934434917,11195.877608669487,-0.015053279441360257,0.000645
2024-02-22,0.0015665151511317626,11044.617434218433,11195.877608669487,-0.013510345480547747,0.00072
2024-02-23,-0.004054261944059314,10999.839662068187,11195.877608669487,-0.017509832945074244,0.000495
2024-02-24,0.0027265094975062404,11029.830829377861,11195.877608669487,-0.014831064173392527,0.00015
2024-02-25,0.0018960334113235669,11050.74375715161,11195.877608669487,-0.012963150955267122,0.00015
2024-02-26,0.0050571478063696045,11106.629001701842,11195.877608669487,-0.007971559719314514,0.000345
2024-02-27,0.003948171655058515,11150.479879509612,11195.877608669487,-0.004054861150386446,0.000225
2024-02-28,0.01216621097498606,11286.138970196062,11286.138970196062,0.0,0.000375
2024-02-29,0.0015722839303575079,11303.883985134684,11303.883985134684,0.0,0.00025689320388349516
2024-03-01,0.013107258971876793,11452.046919915894,11452.046919915894,0.0,0.0
2024-03-02,-0.0008224882005202353,11442.627746452461,11452.046919915894,-0.0008224882005201106,0.0
2024-03-03,0.0027163567386757586,11473.710005439694,11473.710005439694,0.0,0.0
2024-03-04,0.008951003347953242,11576.411222111828,11576.411222111828,0.0,0.00015800970873786413
2024-03-05,-0.014150174686506188,11412.602981076116,11576.411222111828,-0.014150174686506145,0.00030000000000000003
2024-03-06,0.01194463724119817,11548.922383662888,11576.411222111828,-0.0023745561488377476,0.00030050868623140634
2024-03-07,0.008927973649021414,11652.030858378821,11652.030858378821,0.0,2.381449703802524e-06
2024-03-08,-0.00544426611150997,11588.594101646282,11652.030858378821,-0.005444266111509832,0.0001556270996900941
2024-03-09,0.0005727771293360316,11595.231783308862,11652.030858378821,-0.004874607333288705,1.8091940566750815e-06
2024-03-10,0.00030375497938804207,11598.7538927002,11652.030858378821,-0.0045723330401507,1.2824911285390553e-05
2024-03-11,0.004231795443733393,11647.837446576315,11652.030858378821,-0.0003598867745436829,9.271492994197487e-06
2024-03-12,0.008307576350666762,11744.602745483902,11744.602745483902,0.0,0.00015601014388016694
2024-03-13,0.001757384790230011,11765.242531716109,11765.242531716109,0.0,1.5569526789907495e-05
2024-03-14,-0.005344110535308426,11702.367775151904,11765.242531716109,-0.005344110535308588,1.0092727871930059e-05
2024-03-15,-0.008218428495199893,11606.192702367287,11765.242531716109,-0.013518618840203556,0.00031590283871330433
2024-03-16,-0.008087014485901656,11512.333253857076,11765.242531716109,-0.02149630805971514,9.26142179828793e-05
2024-03-17,0.003525233865491058,11552.916920914391,11765.242531716109,-0.01804685370737935,7.633003017944787e-05
2024-03-18,-0.0005190762838031616,11546.920075731996,11765.242531716109,-0.01855656229742575,0.0003819897950403732
2024-03-19,-0.005014178681018641,11489.021755256836,11765.242531716109,-0.023477695059379577,0.00023165417148373
2024-03-20,0.009758214183554598,11601.134090304151,11765.242531716109,-0.013948581252750447,0.00023427879897948168
2024-03-21,0.009706156027313008,11713.736507878422,11765.242531716109,-0.004377812331436415,0.0003841154181595026
2024-03-22,0.0010178498010642715,11725.659332252684,11765.242531716109,-0.0033644184857828385,0.0002854964030065625
2024-03-23,-7.546891078675185e-06,11725.570839978878,11765.242531716109,-0.003371939985961636,7.546891078675185e-06
2024-03-24,-0.00011292963866093213,11724.246675500826,11765.242531716109,-0.0034844888326583945,0.00011292963866093213
2024-03-25,0.0002900378015190596,11727.647150231058,11765.242531716109,-0.003195461664619592,0.0002315616997510398
2024-03-26,-0.0018419480218557806,11706.045433761667,11765.242531716109,-0.005031523812183414,0.00012448427348545104
2024-03-27,-0.0014320750646775063,11689.281497989996,11765.242531716109,-0.006456393357072043,3.2413992943978037e-06
2024-03-28,0.0028813992215876018,11722.962984599224,11765.242531716109,-0.003593597582277619,0.00015693094514805005
2024-03-29,-0.001212968620721798,11708.743398357019,11765.242531716109,-0.004802207281896842,0.0001596992739505728
2024-03-30,-0.0003401718265148735,11704.760413729007,11765.242531716109,-0.005140745532789204,1.1934965585176011e-05
2024-03-31,0.0022032174282565643,11730.548545866102,11765.242531716109,-0.002948854284684721,0.00011493046524798913
2024-04-01,-0.002600675989167594,11700.041189923102,11765.242531716109,-0.00554186125931877,0.00015800970873786413
2024-04-02,-0.010820280859181195,11573.443458184147,11765.242531716109,-0.016302177623191416,0.0004500000000000001
2024-04-03,0.0013934277306484697,11589.570215237873,11765.242531716109,-0.014931465798913024,0.00037499999999999995
2024-04-04,5.566729808556363e-05,11590.215375297728,11765.242531716109,-0.014876629695184884,0.0005700000000000001
2024-04-05,-0.004914654841732431,11533.2534671868,11765.242531716109,-0.019718171036757215,0.000795
2024-04-06,0.0015602954451048535,11551.248750038889,11765.242531716109,-0.01818864176410706,0.0
2024-04-07,0.0007078835563713278,11559.425689084597,11765.242531716109,-0.01749363364815315,7.500000000000002e-05
2024-04-08,0.005678916036275167,11625.07069700047,11765.242531716109,-0.011914062488535215,0.000645
2024-04-09,-0.0052367273328112075,11564.193371535624,11765.242531716109,-0.017088399124667975,0.000375
2024-04-10,0.0022536718949760426,11590.255269125122,11765.242531716109,-0.014873238874529404,0.00012
2024-04-11,-0.00046928438725925704,11584.816143282973,11765.242531716109,-0.015335543482996816,0.00042000000000000007
2024-04-12,-0.008025948205516751,11491.837008946548,11765.242531716109,-0.023238409410815675,0.000645
2024-04-13,-0.005171722797622608,11432.404413500817,11765.242531716109,-0.02828994959670783,0.00015000000000000001
2024-04-14,0.0,11432.404413500817,11765.242531716109,-0.02828994959670783,0.0
2024-04-15,-0.007996313640712165,11340.987322143,11765.242531716109,-0.0360600479275649,0.0004500000000000001
2024-04-16,0.00047626357706898916,11346.388621332539,11765.242531716109,-0.03560095843791122,0.0001410661885692746
2024-04-17,-0.005248015424476611,11286.84259883568,11765.242531716109,-0.04066213948337949,0.0002910661885692746
2024-04-18,-0.00039154589371980783,11282.423281963043,11765.242531716109,-0.041037764283354705,0.00015000000000000001
2024-04-19,-0.008944922346829738,11181.502881821818,11765.242531716109,-0.04961560701538259,0.00015000000000000001
2024-04-20,0.0,11181.502881821818,11765.242531716109,-0.04961560701538259,0.0
2024-04-21,-0.000225,11178.987043673409,11765.242531716109,-0.04982944350380403,0.000225
2024-04-22,-0.000225,11176.471771588584,11765.242531716109,-0.05004323187901549,0.000225
2024-04-23,-0.0033996439082383035,11138.475747414705,11765.242531716109,-0.053272746618847844,0.0010387212488081887
2024-04-24,-0.0036737987041881837,11097.55522964722,11765.242531716109,-0.05675083197553921,0.0008137212488081887
2024-04-25,-0.00012,11096.223523019662,11765.242531716109,-0.056864021875702164,0.00012
2024-04-26,-0.0016950225226387513,11077.415174231908,11765.242531716109,-0.0584626586005339,0.0008065517406477425
2024-04-27,-7.918157995518837e-05,11076.538046996593,11765.242531716109,-0.058537211014812796,7.918157995518837e-05
2024-04-28,7.232093063703423e-05,11077.339112536389,11765.242531716109,-0.0584691235497532,3.923933404673716e-06
2024-04-29,0.009374351779279783,11181.18198615568,11765.242531716109,-0.04964288190285493,0.00022835800722981558
2024-04-30,-0.00881947464021578,11082.569835181142,11765.242531716109,-0.058024532405061224,2.644728662751256e-06
